Serial Number: 4602

Heading		Pitch		Roll
238.058643	2.494239	-0.678458
238.056378	1.916776	-1.014216
237.565261	1.699878	-1.301062
236.945122	2.347304	-0.398689
240.587930	1.773300	-0.171357
239.482053	2.525840	0.227323
241.474393	2.333305	1.192645
239.544235	3.506387	1.206625
245.111771	2.301792	0.000000
243.348931	2.718326	0.000000
245.028546	3.306686	0.167866
245.154820	3.593998	0.111911
244.640710	4.291578	0.398684
249.725527	4.526596	0.279778
248.290151	5.934821	1.024727
257.051508	5.692216	0.849837
248.297943	5.527179	0.167867
251.497380	4.421345	1.017738
249.220503	3.990039	0.797389
250.262814	4.586266	1.640424
251.756941	5.063487	1.192619
252.831574	5.425307	0.570057
253.492630	6.363883	1.028214
254.449055	4.845829	0.055954
252.502397	5.629173	0.622527
253.642384	5.811671	0.458127
255.322911	6.209241	0.167867
255.865955	5.910137	1.010724
257.696926	6.353230	1.444450
259.826489	7.964059	1.370998
259.862535	5.492073	1.255608
260.609916	6.254854	1.087683
260.935071	6.596063	1.601871
261.320296	7.353753	1.364028
264.782247	6.839242	1.762860
263.473494	7.713484	1.318537
265.642566	7.879595	1.178650
266.985185	7.911191	1.021222
266.768316	7.826291	0.346213
266.044948	7.487646	0.000000
268.835356	6.744161	0.000000
270.382827	6.860342	-0.681964
269.637454	6.937727	-0.556050
271.217316	6.187971	-0.678461
270.081524	6.406248	-1.255601
271.679936	6.318151	-0.167863
272.362940	6.001575	-0.846339
274.227433	6.209193	-0.279777
273.184647	6.582230	-0.339231
274.092077	4.898586	-0.737935
274.712527	6.194983	0.000000
275.161549	5.073910	-0.510582
275.924557	5.804795	0.342728
287.534190	5.899533	0.111907
275.433472	6.846370	-0.737936
278.323727	5.435825	-0.797390
276.755736	6.684136	-0.398674
277.891372	6.578708	-0.979266
278.745565	6.666696	-1.489973
279.880993	7.635893	-1.136650
277.190494	7.519320	-2.270203
278.218752	7.364209	-2.144234
278.505104	7.565440	-1.857342
277.597709	8.201076	-2.781415
278.492575	8.218751	-1.864371
277.885019	7.982056	-2.840937
277.417751	8.363732	-3.369840
280.775826	7.568926	-2.571296
278.989212	8.027588	-2.973864
278.606296	8.257332	-2.798827
280.297816	8.119554	-2.466252
278.541346	8.176084	-3.674528
280.720923	8.197537	-3.916482
277.040486	9.567503	-4.077776
279.848671	8.639280	-3.418781
279.407377	8.253793	-4.624743
279.173078	10.032021	-4.312549
286.312032	7.752634	-4.596865
281.337801	8.939969	-4.856357
279.196916	9.932650	-6.124693
280.095752	8.073722	-5.636060
279.048562	8.321235	-5.688899
279.820916	8.243302	-4.547619
279.709901	9.021561	-6.913258
278.288892	8.964844	-4.326630
279.022164	8.381238	-4.235502
279.473244	8.112433	-6.631357
280.862761	7.315012	-4.368736
279.954931	8.582668	-4.221418
282.070033	8.653513	-5.931385
279.987644	8.264421	-4.603707
282.115160	8.398781	-4.786200
287.952165	9.244633	-6.374510
280.372447	8.197336	-5.530623
280.681381	7.819393	-5.467341
280.498004	8.427214	-5.204044
282.295973	7.544019	-5.534002
281.780774	8.568793	-5.344613
279.753247	8.915332	-5.242626
281.925703	8.204607	-5.956065
280.535975	8.434198	-5.386625
279.433006	8.702793	-5.231969
282.783243	7.103648	-4.937255
281.099447	7.685565	-5.228691
281.546643	7.755842	-4.747554
280.180345	8.367283	-5.991303
281.142870	8.250532	-6.533032
286.940496	8.331458	-5.734330
281.545374	9.042576	-5.973405
