Serial Number: 4602

Heading		Pitch		Roll
253.511181	-0.500109	-5.358558
250.189438	0.898834	-4.340762
248.956697	1.217087	-1.678855
250.754790	0.898807	-0.447641
247.839121	5.857493	-1.066703
247.702855	6.962509	-0.503599
250.072815	-1.164671	-0.496619
248.308895	0.608530	-2.777891
246.853120	2.161756	-2.959911
243.318606	6.441287	-1.297547
243.575624	6.346148	0.479103
249.881619	-3.047489	-0.290268
247.766260	-0.052457	-0.486109
247.123258	2.480340	-1.860875
242.745760	11.288310	-3.348697
246.978064	-0.489624	-0.982781
242.776079	4.158297	-2.217765
242.953947	5.284700	-6.156344
236.741558	16.346516	0.000000
240.762985	9.875821	2.333244
250.152730	-7.664206	-1.091191
245.302619	2.777919	-1.976349
245.333309	3.383790	-3.324235
229.663546	28.638361	1.531994
254.998081	-13.292969	0.325243
247.203915	-1.252103	-2.035808
249.462235	0.563045	-4.291474
242.431992	9.819365	-3.555506
240.360901	6.715929	1.423491
244.789145	-1.958759	1.577393
241.492803	3.471229	-1.388478
237.981082	10.149630	-3.748254
241.697778	5.463927	-2.263284
245.066512	-1.164605	0.465116
244.839146	6.779269	0.174857
252.002987	0.000000	-0.227321
245.136976	9.096084	-0.626023
239.517993	10.512156	-0.223825
242.730627	2.413724	-2.116237
241.234963	4.323085	-2.273746
250.333792	-8.731374	-1.920340
242.283042	4.828368	0.230817
232.181379	23.688051	2.476832
239.103555	8.147757	2.543245
246.677562	-6.585539	-0.528069
244.853569	-1.874825	-2.581795
240.958466	8.738445	-0.633012
228.118368	25.650567	3.590497
247.559537	-5.400779	-2.774416
243.645756	1.329053	-2.606308
242.277390	4.793098	-3.874225
234.090854	19.582087	-1.196127
245.226976	-3.744628	1.346531
248.953534	-3.366242	-0.160871
248.630138	1.346498	-0.979229
244.003401	5.207360	-1.122642
248.415475	-0.811385	1.189145
245.201816	10.078464	0.965282
236.520426	12.757863	-0.646987
244.252562	-1.140117	-2.168696
244.049583	-2.494258	-0.108412
241.824008	4.817897	0.276284
236.584378	9.382674	1.339517
243.896508	-2.483762	0.220322
238.648595	2.518771	-0.514090
236.501985	6.892080	0.000000
243.174043	-3.429241	-1.454965
232.371914	8.420163	0.458144
231.355156	13.832605	-0.178359
241.044800	-2.980866	-4.084564
235.931368	-2.077727	-0.167861
234.690972	0.437159	-1.752391
229.474057	11.595392	-0.559567
232.143704	4.796813	0.559566
232.486107	-1.056224	-1.720897
235.468288	-1.780325	-2.431234
227.586699	9.932900	-2.133814
226.267583	13.070380	-0.804394
230.802885	1.164659	-1.979829
235.390361	-6.265334	-2.431230
230.762225	1.846846	-2.742859
221.073998	23.180803	-0.461638
227.208095	5.355094	-1.619444
231.406060	-3.586857	-0.552548
231.529610	-1.759400	-2.781417
224.307578	13.267754	0.000000
232.241900	11.438404	1.357061
231.202799	-1.801377	0.111912
231.668795	0.605034	-1.923843
226.094728	11.238222	-0.468619
226.677670	6.607007	-0.241313
228.591175	1.860765	0.360200
229.595582	2.336709	-3.299587
221.482539	21.363375	-0.300768
236.358479	-9.113547	-2.322760
231.034298	-2.189725	-2.077740
229.916966	3.054513	-1.094694
221.565917	17.164356	-1.731358
234.390359	-9.198377	-0.195838
225.995353	2.882849	-0.612009
226.827339	5.558625	-1.969259
224.836161	7.237426	-1.650901
235.863897	-4.011110	1.790877
230.517785	2.686740	-2.088218
224.760883	13.195560	-1.269557
230.872208	-1.136678	-1.252112
231.311794	-0.230809	-1.867778
230.790011	-2.833830	-2.942379
227.411985	0.000000	-0.720444
226.609628	6.160069	-1.594963
228.021456	2.077798	-1.951821
229.582736	-6.339312	-0.713442
225.189397	0.160868	-1.357013
226.100496	1.322056	-1.899323
224.185873	0.821875	-2.413798
224.962933	-3.334594	-0.933760
225.165332	-3.646535	-0.937289
222.128183	-0.758899	-0.702940
222.854454	0.846366	-0.958292
222.339313	1.381526	-1.199625
222.594950	-0.304262	-1.773391
222.934733	-5.906861	0.000000
220.695158	-1.091214	0.108415
219.421709	0.440642	-0.276274
221.642032	0.818359	-0.877817
218.188725	1.325553	-1.266085
219.575200	-1.269597	-0.272785
217.531417	-0.905820	-0.678478
214.537868	0.000000	-0.507091
213.406876	0.737918	-1.136647
212.390537	0.926805	-1.797869
210.458806	1.140145	-0.968755
207.664675	0.790374	-0.678457
205.339131	1.035244	-0.979279
201.503898	2.259706	-1.563393
198.360072	3.856875	-1.416528
195.945247	1.409489	-1.633385
194.310346	1.766326	-1.538919
191.159135	5.207554	-1.846860
190.900975	1.913296	-1.332534
190.839145	-0.451143	-1.241601
188.479852	0.790370	-1.923767
189.455876	1.496918	-2.130209
187.019517	3.625535	-1.839852
183.712313	1.437473	-1.843308
182.700881	-0.167860	-1.531900
179.507816	0.339236	-1.979841
176.789334	0.800870	-2.004268
176.595963	0.916273	-2.175704
173.568891	3.275233	-1.577470
174.642365	1.479444	-1.308034
170.806550	1.374502	-1.545917
170.344719	1.311571	-1.997316
169.925916	0.622498	-1.874787
166.579364	0.905781	-1.531902
164.475407	2.333256	-1.248588
164.007037	3.212160	-1.318580
163.358583	3.106994	-1.608902
159.108358	3.089541	-2.403294
157.933155	1.182119	-2.539759
156.863547	0.727423	-2.130245
155.824133	0.846352	-1.353540
156.210704	1.717384	-1.087696
154.924380	2.767333	-1.325544
152.986475	1.780308	-1.780308
151.355801	1.650931	-1.822375
150.737117	2.207280	-1.808353
147.034643	2.032341	-1.636946
143.950530	1.482959	-1.423488
140.799612	1.427032	-1.084217
143.727083	1.374528	-1.031727
142.288996	1.318564	-1.087697
142.650181	2.060217	-0.972231
140.855770	2.291315	-1.259114
140.889791	2.165277	-1.367532
135.220214	1.983280	-1.643886
138.671275	1.696343	-1.357003
134.598658	2.042837	-1.021256
133.330388	3.093081	-0.685480
137.845838	3.783162	-5.794148
132.550892	2.634307	-0.916301
132.355746	1.419967	-1.647360
130.131333	1.692896	-1.804859
129.882448	2.273827	-0.909330
124.038212	1.769883	-0.968781
128.904986	1.930799	-1.133154
127.842440	1.699918	-1.528484
123.966520	2.616868	-1.080720
127.130717	3.387281	-1.203132
124.172534	3.050935	-1.839804
123.932713	3.163036	-1.493455
120.209030	2.000774	-1.199609
119.576114	1.661418	-0.342731
