Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2020 10 18 17 37 14    50.5     2.8   1.593   0.2   0.0   0.0  38.7  40.0   0.0 119 119   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.45     1.6456    0.004  13.2   1.5  99.5   50.58    86.8      -1.0000       0.0000
2020 10 18 17 52 14    49.3     2.8   1.587   0.2   0.0   0.0  38.7  39.1   0.0 119 117   0  29  26  20   0  264.4   0.0  -2.4  0.0  0.0  0.0  21.43     1.6405    0.004  13.0   1.5  99.5   49.38    86.7      -1.0000       0.0000
2020 10 18 18 07 14    49.9     2.2   1.581   0.2   0.0   0.0  38.3  39.1   0.0 118 117   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.42     1.6353    0.004  12.8   1.5  99.5   49.95    87.5      -1.0000       0.0000
2020 10 18 18 22 14    49.0     2.4   1.572   0.2   0.0   0.0  39.1  39.1   0.0 120 118   0  29  27  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.41     1.6265    0.004  12.8   1.5  99.5   49.06    87.2      -1.0000       0.0000
2020 10 18 18 37 14    49.0     2.4   1.563   0.2   0.0   0.0  38.7  39.1   0.0 119 117   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.40     1.6185    0.004  12.6   1.5  99.5   49.06    87.2      -1.0000       0.0000
2020 10 18 18 52 14    47.3     1.8   1.550   0.2   0.0   0.0  37.8  38.3   0.0 117 115   0  29  26  21   0  264.4   0.0  -2.4  0.0  0.0  0.0  21.39     1.6074    0.004  12.6   1.5  99.5   47.33    87.8      -1.0000       0.0000
2020 10 18 19 07 14    49.6     2.3   1.543   0.2   0.0   0.0  37.8  37.8   0.0 116 114   0  28  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.38     1.6014    0.003  12.6   1.5  99.5   49.65    87.3      -1.0000       0.0000
2020 10 18 19 22 14    50.6     2.6   1.539   0.2   0.0   0.0  37.8  37.8   0.0 116 114   0  28  26  20   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.38     1.5978    0.004  12.6   1.5  99.5   50.67    87.1      -1.0000       0.0000
2020 10 18 19 37 14    48.7     1.6   1.536   0.2   0.0   0.0  37.4  37.0   0.0 116 112   0  29  26  20   0  264.4   0.0  -2.4  0.0  0.0  0.0  21.37     1.5962    0.004  12.6   1.5  99.5   48.73    88.1      -1.0000       0.0000
2020 10 18 19 52 14    51.9     2.7   1.537   0.2   0.0   0.0  37.4  37.4   0.0 116 114   0  29  27  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.35     1.5978    0.004  12.6   1.5  99.5   51.97    87.0      -1.0000       0.0000
2020 10 18 20 07 14    53.5     2.8   1.540   0.2   0.0   0.0  36.5  37.0   0.0 114 113   0  29  27  20   0  264.4   0.0  -2.4  0.0  0.0  0.0  21.34     1.6030    0.004  12.6   1.5  99.5   53.57    87.0      -1.0000       0.0000
2020 10 18 20 22 14    53.8     2.8   1.543   0.2   0.0   0.0  37.4  37.4   0.0 116 114   0  29  27  20   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.33     1.6074    0.004  12.6   1.5  99.5   53.87    87.0      -1.0000       0.0000
2020 10 18 20 37 14    55.3     2.9   1.545   0.2   0.0   0.0  37.0  37.8   0.0 115 114   0  29  26  21   0  264.4   0.0  -2.4  0.0  0.0  0.0  21.31     1.6074    0.003  12.6   1.5  99.5   55.38    87.0      -1.0000       0.0000
2020 10 18 20 52 14    55.7     2.8   1.548   0.2   0.0   0.0  37.0  37.4   0.0 115 113   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.29     1.6098    0.003  12.6   1.5  99.5   55.77    87.1      -1.0000       0.0000
2020 10 18 21 07 14    55.7     3.1   1.549   0.2   0.0   0.0  36.1  37.4   0.0 114 113   0  30  26  21   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.27     1.6122    0.004  12.6   1.5  99.5   55.79    86.8      -1.0000       0.0000
2020 10 18 21 22 14    57.3     3.1   1.557   0.2   0.0   0.0  36.5  37.0   0.0 114 113   0  29  27  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.24     1.6177    0.004  12.6   1.5  99.5   57.38    86.9      -1.0000       0.0000
2020 10 18 21 37 14    58.0     3.1   1.562   0.2   0.0   0.0  37.0  37.8   0.0 115 114   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.22     1.6237    0.003  12.4   1.5  99.5   58.08    86.9      -1.0000       0.0000
2020 10 18 21 52 14    58.4     3.2   1.562   0.2   0.0   0.0  37.0  37.4   0.0 115 113   0  29  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.19     1.6229    0.003  12.4   1.5  99.5   58.49    86.9      -1.0000       0.0000
2020 10 18 22 07 14    56.6     3.0   1.559   0.2   0.0   0.0  36.5  37.8   0.0 115 114   0  30  26  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.17     1.6185    0.004  12.4   1.5  99.5   56.68    87.0      -1.0000       0.0000
2020 10 18 22 22 14    56.6     3.3   1.557   0.2   0.0   0.0  37.4  37.4   0.0 115 113   0  28  26  20   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.15     1.6166    0.004  12.4   1.5  99.5   56.70    86.7      -1.0000       0.0000
2020 10 18 22 37 14    57.3     3.1   1.555   0.2   0.0   0.0  37.0  38.3   0.0 114 114   0  28  25  20   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.12     1.6138    0.003  12.4   1.5  99.5   57.38    86.9      -1.0000       0.0000
2020 10 18 22 52 14    56.5     3.2   1.552   0.2   0.0   0.0  36.1  37.4   0.0 113 113   0  29  26  20   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.10     1.6106    0.003  12.4   1.5  99.5   56.59    86.8      -1.0000       0.0000
2020 10 18 23 07 14    56.8     3.3   1.552   0.2   0.0   0.0  36.5  37.0   0.0 114 113   0  29  27  21   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.08     1.6086    0.003  12.4   1.5  99.5   56.90    86.7      -1.0000       0.0000
2020 10 18 23 22 14    56.6     3.5   1.550   0.2   0.0   0.0  37.0  37.4   0.0 115 114   0  29  27  21   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.06     1.6054    0.004  12.4   1.5  99.5   56.71    86.5      -1.0000       0.0000
2020 10 18 23 37 14    56.1     3.9   1.542   0.2   0.0   0.0  37.0  37.8   0.0 115 114   0  29  26  19   0  264.3   0.0  -2.4  0.0  0.0  0.0  21.04     1.5974    0.004  12.4   1.5  99.5   56.24    86.0      -1.0000       0.0000
2020 10 18 23 52 14    56.2     3.5   1.545   0.2   0.0   0.0  36.1  36.5   0.0 113 113   0  29  28  19   0  264.2   0.0  -2.4  0.0  0.0  0.0  21.01     1.5974    0.004  12.4   1.5  99.5   56.31    86.4      -1.0000       0.0000
2020 10 19 00 07 14    56.6     3.4   1.545   0.2   0.0   0.0  36.5  37.4   0.0 113 112   0  28  25  20   0  264.2   0.0  -2.4  0.0  0.0  0.0  20.99     1.5958    0.004  12.4   1.5  99.5   56.70    86.6      -1.0000       0.0000
2020 10 19 00 22 14    56.2     3.5   1.545   0.2   0.0   0.0  35.7  36.5   0.0 112 112   0  29  27  20   0  264.1   0.0  -2.4  0.0  0.0  0.0  20.96     1.5930    0.003  12.4   1.5  99.5   56.31    86.4      -1.0000       0.0000
2020 10 19 00 37 14    56.6     3.4   1.547   0.2   0.0   0.0  35.7  37.0   0.0 112 112   0  29  26  20   0  264.1   0.0  -2.4  0.0  0.0  0.0  20.94     1.5930    0.003  12.4   1.5  99.5   56.70    86.6      -1.0000       0.0000
2020 10 19 00 52 14    56.1     3.3   1.545   0.2   0.0   0.0  35.7  36.5   0.0 112 112   0  29  27  20   0  264.1   0.0  -2.4  0.0  0.0  0.0  20.91     1.5899    0.003  12.4   1.5  99.5   56.20    86.6      -1.0000       0.0000
2020 10 19 01 07 14    56.8     3.2   1.544   0.2   0.0   0.0  35.7  37.0   0.0 112 112   0  29  26  21   0  264.2   0.0  -2.4  0.0  0.0  0.0  20.89     1.5871    0.003  12.4   1.5  99.5   56.89    86.8      -1.0000       0.0000
