Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2020 07 10 10 11 53    27.5     2.1   1.573   0.2   0.0   0.0  36.1  35.7   0.0 115 112   0  31  29  22   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.09     1.7066    0.003  14.0   1.5  99.5   27.58    85.6      -1.0000       0.0000
2020 07 10 10 26 53    26.9     2.1   1.574   0.2   0.0   0.0  36.5  37.0   0.0 116 114   0  31  28  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.07     1.7086    0.003  14.0   1.5  99.5   26.98    85.5      -1.0000       0.0000
2020 07 10 10 41 53    28.5     1.4   1.577   0.2   0.0   0.0  35.3  35.7   0.0 113 111   0  31  28  22   0  263.5   0.0  -1.6  0.0  0.0  0.0  10.07     1.7110    0.002  14.0   1.5  99.5   28.53    87.2      -1.0000       0.0000
2020 07 10 10 56 53    31.4     2.8   1.587   0.2   0.0   0.0  34.4  34.4   0.0 111 109   0  31  29  22   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.07     1.7170    0.002  14.0   1.5  99.5   31.52    84.9      -1.0000       0.0000
2020 07 10 11 11 53    31.1     2.4   1.593   0.2   0.0   0.0  32.7  34.0   0.0 108 108   0  32  29  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.06     1.7230    0.002  14.0   1.5  99.5   31.19    85.6      -1.0000       0.0000
2020 07 10 11 26 53    33.9     3.1   1.603   0.2   0.0   0.0  34.0  34.0   0.0 110 107   0  31  28  22   0  263.6   0.0  -1.6  0.0  0.0  0.0  10.06     1.7309    0.002  14.0   1.5  99.5   34.04    84.8      -1.0000       0.0000
2020 07 10 11 41 53    35.5     3.0   1.615   0.2   0.0   0.0  34.4  34.8   0.0 111 108   0  31  27  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.06     1.7357    0.002  14.0   1.5  99.5   35.63    85.2      -1.0000       0.0000
2020 07 10 11 56 53    37.0     2.9   1.626   0.2   0.0   0.0  34.8  33.5   0.0 112 107   0  31  29  21   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.07     1.7457    0.003  14.0   1.5  99.5   37.11    85.5      -1.0000       0.0000
2020 07 10 12 11 53    38.5     3.2   1.630   0.2   0.0   0.0  34.0  34.4   0.0 110 108   0  31  28  23   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.06     1.7481    0.002  14.0   1.5  99.5   38.63    85.2      -1.0000       0.0000
2020 07 10 12 26 53    37.9     2.4   1.641   0.2   0.0   0.0  34.0  34.8   0.0 110 110   0  31  29  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.07     1.7556    0.002  14.0   1.5  99.5   37.98    86.4      -1.0000       0.0000
2020 07 10 12 41 53    38.9     2.8   1.646   0.2   0.0   0.0  34.8  34.8   0.0 112 109   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.08     1.7549    0.002  14.0   1.5  99.5   39.00    85.9      -1.0000       0.0000
2020 07 10 12 56 53    40.0     2.5   1.648   0.2   0.0   0.0  34.4  34.8   0.0 111 109   0  31  28  22   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.09     1.7529    0.003  14.0   1.5  99.5   40.08    86.4      -1.0000       0.0000
2020 07 10 13 11 53    40.1     2.5   1.645   0.2   0.0   0.0  34.8  34.8   0.0 111 109   0  30  28  21   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.11     1.7469    0.003  13.6   1.5  99.5   40.18    86.4      -1.0000       0.0000
2020 07 10 13 26 53    38.5     2.7   1.645   0.2   0.0   0.0  34.0  34.8   0.0 111 109   0  32  28  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.13     1.7445    0.003  13.6   1.5  99.5   38.59    86.0      -1.0000       0.0000
2020 07 10 13 41 53    39.7     1.9   1.640   0.2   0.0   0.0  33.1  34.4   0.0 109 109   0  32  29  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.16     1.7409    0.003  13.6   1.5  99.5   39.75    87.3      -1.0000       0.0000
2020 07 10 13 56 53    36.9     2.2   1.639   0.2   0.0   0.0  33.5  34.8   0.0 109 109   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.19     1.7329    0.003  13.6   1.5  99.5   36.97    86.6      -1.0000       0.0000
2020 07 10 14 11 53    35.0     2.2   1.641   0.2   0.0   0.0  35.7  36.1   0.0 114 112   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.22     1.7297    0.002  13.6   1.5 100.0   35.07    86.4      -1.0000       0.0000
2020 07 10 14 26 53    36.1     2.1   1.639   0.2   0.0   0.0  34.4  34.8   0.0 112 109   0  32  28  22   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.24     1.7258    0.003  13.6   1.5 100.0   36.16    86.7      -1.0000       0.0000
2020 07 10 14 41 53    34.7     2.1   1.635   0.2   0.0   0.0  34.8  35.7   0.0 113 111   0  32  28  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.27     1.7222    0.003  13.6   1.5 100.0   34.76    86.5      -1.0000       0.0000
2020 07 10 14 56 53    36.6     2.4   1.633   0.2   0.0   0.0  37.8  36.5   0.0 119 113   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.30     1.7170    0.004  13.6   1.5 100.0   36.68    86.2      -1.0000       0.0000
2020 07 10 15 11 53    35.8     2.4   1.628   0.2   0.0   0.0  37.4  36.5   0.0 118 113   0  31  28  23   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.33     1.7090    0.003  13.6   1.5 100.0   35.88    86.2      -1.0000       0.0000
2020 07 10 15 26 53    35.1     2.3   1.621   0.2   0.0   0.0  37.0  35.7   0.0 117 111   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.37     1.7006    0.003  13.6   1.5 100.0   35.18    86.3      -1.0000       0.0000
2020 07 10 15 41 53    34.3     2.4   1.622   0.2   0.0   0.0  36.5  35.7   0.0 116 111   0  31  28  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.40     1.7014    0.004  13.6   1.5 100.0   34.38    86.0      -1.0000       0.0000
2020 07 10 15 56 53    35.4     2.6   1.624   0.2   0.0   0.0  36.1  35.3   0.0 115 110   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.42     1.7018    0.003  13.6   1.5 100.0   35.50    85.8      -1.0000       0.0000
2020 07 10 16 11 53    35.3     2.4   1.630   0.2   0.0   0.0  36.1  36.1   0.0 116 112   0  32  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.45     1.7062    0.003  13.6   1.5 100.0   35.38    86.1      -1.0000       0.0000
2020 07 10 16 26 53    34.3     2.3   1.626   0.2   0.0   0.0  36.1  35.3   0.0 116 111   0  32  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.47     1.7006    0.003  13.6   1.5 100.0   34.38    86.2      -1.0000       0.0000
2020 07 10 16 41 53    35.2     2.9   1.623   0.2   0.0   0.0  35.3  34.0   0.0 114 108   0  32  29  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.49     1.6999    0.003  13.4   1.5 100.0   35.32    85.3      -1.0000       0.0000
2020 07 10 16 56 53    32.9     2.3   1.614   0.2   0.0   0.0  36.1  34.8   0.0 116 110   0  32  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.50     1.6883    0.004  13.2   1.5 100.0   32.98    86.0      -1.0000       0.0000
2020 07 10 17 11 53    31.8     2.4   1.600   0.2   0.0   0.0  35.7  34.4   0.0 114 109   0  31  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.52     1.6724    0.004  13.0   1.5 100.0   31.89    85.7      -1.0000       0.0000
2020 07 10 17 26 53    30.2     2.2   1.590   0.2   0.0   0.0  34.4  33.5   0.0 111 106   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.54     1.6636    0.003  12.8   1.5 100.0   30.28    85.8      -1.0000       0.0000
2020 07 10 17 41 53    32.3     2.5   1.598   0.2   0.0   0.0  32.7  33.1   0.0 108 105   0  32  28  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.55     1.6724    0.002  12.8   1.5 100.0   32.40    85.6      -1.0000       0.0000
2020 07 10 17 56 53    31.6     2.1   1.598   0.2   0.0   0.0  32.3  32.3   0.0 106 104   0  31  29  21   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.56     1.6735    0.002  12.6   1.5 100.0   31.67    86.2      -1.0000       0.0000
2020 07 10 18 11 53    31.4     2.1   1.610   0.2   0.0   0.0  32.3  32.7   0.0 106 104   0  31  28  21   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.57     1.6835    0.003  12.6   1.5 100.0   31.47    86.2      -1.0000       0.0000
2020 07 10 18 26 53    32.5     2.0   1.610   0.2   0.0   0.0  32.7  31.8   0.0 107 103   0  31  29  21   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.59     1.6859    0.002  12.6   1.5 100.0   32.56    86.5      -1.0000       0.0000
2020 07 10 18 41 53    31.4     2.1   1.612   0.2   0.0   0.0  32.3  32.7   0.0 106 104   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.60     1.6851    0.002  12.6   1.5 100.0   31.47    86.2      -1.0000       0.0000
2020 07 10 18 56 53    30.7     1.9   1.608   0.2   0.0   0.0  31.4  32.3   0.0 105 103   0  32  28  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.61     1.6795    0.002  12.6   1.5 100.0   30.76    86.5      -1.0000       0.0000
2020 07 10 19 11 53    31.2     2.0   1.613   0.2   0.0   0.0  31.8  31.8   0.0 104 103   0  30  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.63     1.6851    0.002  12.6   1.5 100.0   31.26    86.3      -1.0000       0.0000
2020 07 10 19 26 53    31.4     1.9   1.611   0.2   0.0   0.0  31.4  31.4   0.0 104 102   0  31  29  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.65     1.6815    0.003  12.6   1.5 100.0   31.46    86.5      -1.0000       0.0000
2020 07 10 19 41 53    31.5     2.0   1.613   0.2   0.0   0.0  31.4  31.8   0.0 104 102   0  31  28  21   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.66     1.6839    0.003  12.6   1.5 100.0   31.56    86.4      -1.0000       0.0000
2020 07 10 19 56 53    31.3     2.2   1.624   0.2   0.0   0.0  31.8  31.8   0.0 105 102   0  31  28  21   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.68     1.6927    0.003  12.6   1.5 100.0   31.38    86.0      -1.0000       0.0000
2020 07 10 20 11 53    31.5     1.9   1.623   0.2   0.0   0.0  31.4  31.4   0.0 104 102   0  31  29  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.68     1.6915    0.002  12.6   1.5 100.0   31.56    86.5      -1.0000       0.0000
2020 07 10 20 26 53    31.6     2.1   1.622   0.2   0.0   0.0  31.4  31.8   0.0 104 102   0  31  28  21   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.70     1.6931    0.003  12.6   1.5 100.0   31.67    86.2      -1.0000       0.0000
2020 07 10 20 41 53    31.7     2.2   1.626   0.2   0.0   0.0  31.4  31.8   0.0 104 102   0  31  28  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.72     1.6975    0.002  12.6   1.5 100.0   31.78    86.0      -1.0000       0.0000
2020 07 10 20 56 53    32.7     1.9   1.628   0.2   0.0   0.0  30.5  31.8   0.0 102 102   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.73     1.7026    0.003  12.6   1.5 100.0   32.76    86.7      -1.0000       0.0000
2020 07 10 21 11 53    33.2     1.9   1.633   0.2   0.0   0.0  30.5  31.4   0.0 102 101   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.74     1.7090    0.003  12.6   1.5 100.0   33.25    86.7      -1.0000       0.0000
2020 07 10 21 26 53    32.5     2.0   1.627   0.2   0.0   0.0  29.7  31.4   0.0 101 101   0  32  28  21   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.76     1.7030    0.003  12.4   1.5 100.0   32.56    86.5      -1.0000       0.0000
2020 07 10 21 41 53    33.1     2.2   1.626   0.2   0.0   0.0  30.5  31.0   0.0 102 101   0  31  29  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.77     1.7026    0.003  12.4   1.5 100.0   33.17    86.2      -1.0000       0.0000
2020 07 10 21 56 53    31.2     1.9   1.620   0.2   0.0   0.0  30.1  30.5   0.0 101 100   0  31  29  21   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.78     1.6911    0.003  12.4   1.5 100.0   31.26    86.5      -1.0000       0.0000
2020 07 10 22 11 53    32.1     2.3   1.624   0.2   0.0   0.0  30.5  30.1   0.0 101  99   0  30  29  22   0  263.6   0.0  -1.6  0.0  0.0  0.0  10.78     1.6943    0.003  12.4   1.5 100.0   32.18    85.9      -1.0000       0.0000
2020 07 10 22 26 53    31.2     2.3   1.620   0.2   0.0   0.0  29.7  30.5   0.0 100  99   0  31  28  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.79     1.6919    0.002  12.4   1.5 100.0   31.28    85.8      -1.0000       0.0000
2020 07 10 22 41 53    30.8     2.3   1.612   0.2   0.0   0.0  30.5  30.5   0.0 101  99   0  30  28  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.80     1.6875    0.004  12.4   1.5 100.0   30.89    85.7      -1.0000       0.0000
2020 07 10 22 56 53    30.5     2.3   1.613   0.2   0.0   0.0  29.7  30.1   0.0 100  99   0  31  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.81     1.6811    0.003  12.4   1.5 100.0   30.59    85.7      -1.0000       0.0000
2020 07 10 23 11 53    31.9     2.4   1.621   0.2   0.0   0.0  29.7  30.5   0.0 100  99   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.81     1.6891    0.003  12.4   1.5 100.0   31.99    85.7      -1.0000       0.0000
2020 07 10 23 26 53    33.4     2.6   1.628   0.2   0.0   0.0  29.2  29.7   0.0  99  98   0  31  29  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.82     1.7002    0.003  12.4   1.5 100.0   33.50    85.5      -1.0000       0.0000
2020 07 10 23 41 53    33.8     2.6   1.634   0.2   0.0   0.0  29.2  29.7   0.0  99  98   0  31  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7062    0.003  12.4   1.5 100.0   33.90    85.6      -1.0000       0.0000
2020 07 10 23 56 53    36.2     2.6   1.658   0.2   0.0   0.0  29.7  30.1   0.0 100  98   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7274    0.005  12.4   1.5 100.0   36.29    85.9      -1.0000       0.0000
2020 07 11 00 11 53    38.1     2.8   1.669   0.2   0.0   0.0  29.2  30.5   0.0 100  99   0  32  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7457    0.004  12.4   1.5 100.0   38.20    85.8      -1.0000       0.0000
2020 07 11 00 26 53    40.2     3.0   1.692   0.2   0.0   0.0  29.2  30.5   0.0  99  99   0  31  28  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.82     1.7632    0.002  12.4   1.5 100.0   40.31    85.7      -1.0000       0.0000
2020 07 11 00 41 53    40.7     3.4   1.694   0.2   0.0   0.0  32.7  31.4   0.0 106 102   0  30  29  23   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7704    0.003  12.4   1.5 100.0   40.84    85.2      -1.0000       0.0000
2020 07 11 00 56 53    40.3     3.1   1.695   0.2   0.0   0.0  30.5  31.0   0.0 102 101   0  31  29  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.82     1.7664    0.003  12.4   1.5 100.0   40.42    85.6      -1.0000       0.0000
2020 07 11 01 11 53    41.1     3.6   1.696   0.2   0.0   0.0  32.7  31.4   0.0 107 102   0  31  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7760    0.002  12.4   1.5 100.0   41.26    85.0      -1.0000       0.0000
2020 07 11 01 26 53    41.0     3.5   1.701   0.2   0.0   0.0  30.5  31.8   0.0 102 102   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.82     1.7835    0.003  12.4   1.5 100.0   41.15    85.1      -1.0000       0.0000
2020 07 11 01 41 53    41.8     3.5   1.700   0.2   0.0   0.0  32.7  32.3   0.0 107 103   0  31  28  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.81     1.7871    0.003  12.4   1.5 100.0   41.95    85.2      -1.0000       0.0000
2020 07 11 01 56 53    41.8     3.2   1.704   0.2   0.0   0.0  32.3  31.8   0.0 106 103   0  31  29  22   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.81     1.7923    0.003  12.4   1.5 100.0   41.92    85.6      -1.0000       0.0000
2020 07 11 02 11 53    42.8     3.3   1.712   0.2   0.0   0.0  31.0  32.3   0.0 104 103   0  32  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.80     1.7935    0.002  12.4   1.5 100.0   42.93    85.6      -1.0000       0.0000
2020 07 11 02 26 53    43.6     3.3   1.718   0.2   0.0   0.0  32.3  32.3   0.0 105 103   0  30  28  21   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.80     1.7939    0.002  12.4   1.5 100.0   43.72    85.7      -1.0000       0.0000
2020 07 11 02 41 53    42.1     3.2   1.714   0.2   0.0   0.0  31.4  31.8   0.0 103 103   0  30  29  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.80     1.7919    0.003  12.4   1.5 100.0   42.22    85.7      -1.0000       0.0000
2020 07 11 02 56 53    41.7     2.8   1.708   0.2   0.0   0.0  31.8  32.7   0.0 104 104   0  30  28  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.80     1.7855    0.003  12.4   1.5 100.0   41.79    86.2      -1.0000       0.0000
2020 07 11 03 11 53    41.7     2.8   1.705   0.2   0.0   0.0  31.0  32.3   0.0 103 104   0  31  29  21   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.80     1.7851    0.003  12.4   1.5 100.0   41.79    86.2      -1.0000       0.0000
2020 07 11 03 26 53    42.1     3.0   1.705   0.2   0.0   0.0  31.0  32.3   0.0 103 103   0  31  28  21   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.80     1.7891    0.003  12.4   1.5 100.0   42.21    85.9      -1.0000       0.0000
2020 07 11 03 41 53    42.6     2.7   1.723   0.2   0.0   0.0  31.4  32.7   0.0 104 104   0  31  28  21   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.80     1.7983    0.003  12.4   1.5 100.0   42.69    86.4      -1.0000       0.0000
2020 07 11 03 56 53    43.6     3.0   1.727   0.2   0.0   0.0  31.4  32.3   0.0 104 104   0  31  29  21   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.79     1.8039    0.003  12.4   1.5 100.0   43.70    86.1      -1.0000       0.0000
2020 07 11 04 11 53    43.9     3.0   1.731   0.2   0.0   0.0  31.8  32.3   0.0 105 104   0  31  29  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.79     1.8118    0.002  12.4   1.5 100.0   44.00    86.1      -1.0000       0.0000
2020 07 11 04 26 53    44.5     2.6   1.735   0.2   0.0   0.0  32.7  32.7   0.0 106 105   0  30  29  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.79     1.8170    0.003  12.4   1.5 100.0   44.58    86.7      -1.0000       0.0000
2020 07 11 04 41 53    45.1     2.7   1.740   0.2   0.0   0.0  32.3  33.1   0.0 106 106   0  31  29  22   0  263.7   0.0  -1.6  0.0  0.0  0.0  10.79     1.8198    0.003  12.4   1.5 100.0   45.18    86.6      -1.0000       0.0000
2020 07 11 04 56 53    44.5     3.1   1.736   0.2   0.0   0.0  32.7  33.5   0.0 107 106   0  31  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.79     1.8166    0.003  12.4   1.5 100.0   44.61    86.0      -1.0000       0.0000
2020 07 11 05 11 53    43.0     2.5   1.729   0.2   0.0   0.0  32.7  34.0   0.0 107 107   0  31  28  23   0  263.8   0.0  -1.6  0.0  0.0  0.0  10.79     1.8130    0.002  12.4   1.5 100.0   43.07    86.7      -1.0000       0.0000
2020 07 11 05 26 53    44.1     2.5   1.728   0.2   0.0   0.0  32.3  34.0   0.0 106 107   0  31  28  21   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.79     1.8118    0.003  12.4   1.5 100.0   44.17    86.8      -1.0000       0.0000
2020 07 11 05 41 53    45.3     2.5   1.731   0.2   0.0   0.0  32.7  34.0   0.0 107 107   0  31  28  21   0  264.1   0.0  -1.6  0.0  0.0  0.0  10.78     1.8178    0.003  12.4   1.5 100.0   45.37    86.8      -1.0000       0.0000
2020 07 11 05 56 53    45.7     2.7   1.739   0.2   0.0   0.0  32.3  33.1   0.0 106 106   0  31  29  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.78     1.8282    0.003  12.4   1.5 100.0   45.78    86.6      -1.0000       0.0000
2020 07 11 06 11 53    48.3     2.7   1.761   0.2   0.0   0.0  32.3  33.1   0.0 106 106   0  31  29  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.77     1.8485    0.004  12.4   1.5 100.0   48.38    86.8      -1.0000       0.0000
2020 07 11 06 26 53    48.4     2.8   1.772   0.2   0.0   0.0  32.3  34.0   0.0 107 107   0  32  28  22   0  263.9   0.0  -1.6  0.0  0.0  0.0  10.77     1.8668    0.003  12.4   1.5 100.0   48.48    86.7      -1.0000       0.0000
2020 07 11 06 41 53    47.9     2.6   1.772   0.2   0.0   0.0  32.7  34.4   0.0 107 107   0  31  27  22   0  264.0   0.0  -1.6  0.0  0.0  0.0  10.76     1.8712    0.002  12.4   1.5 100.0   47.97    86.9      -1.0000       0.0000
