Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2018 03 13 17 00 25     0.9    -0.3  -1.000   0.2   0.0   0.0  36.5  43.9   0.0 113 128   0  28  26  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  22.95     0.8768    0.003  12.6   1.5  99.5    0.95   108.4      -1.0000       0.0000
2018 03 13 17 10 25    -1.1    -0.6   0.827   0.2   0.0   0.0  35.7  45.2   0.0 112 131   0  29  26  21   0  270.7   6.4  -2.4  0.0  0.0  0.0  23.11     0.8724    0.003  12.6   1.5  99.5    1.25   241.4      -1.0000       0.0000
2018 03 13 17 20 24    -1.5    -0.8   0.828   0.2   0.0   0.0  37.0  44.3   0.0 114 129   0  28  26  20   0  270.6   6.4  -2.4  0.0  0.0  0.0  23.34     0.8688    0.002  12.6   1.5  99.5    1.70   241.9      -1.0000       0.0000
2018 03 13 17 30 25     0.2    -0.4   0.825   0.2   0.0   0.0  36.1  43.4   0.0 112 126   0  28  25  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  23.07     0.8648    0.003  12.8   1.5  99.5    0.45   153.4      -1.0000       0.0000
2018 03 13 17 40 25    -2.2    -1.3   0.821   0.2   0.0   0.0  34.8  42.6   0.0 109 125   0  28  26  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  22.78     0.8629    0.002  12.6   1.5  99.5    2.56   239.4      -1.0000       0.0000
2018 03 13 17 50 24    -2.8    -1.3   0.817   0.2   0.0   0.0  34.4  40.4   0.0 108 120   0  28  26  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  22.60     0.8593    0.004  12.6   1.5 100.0    3.09   245.1      -1.0000       0.0000
2018 03 13 18 00 25    -2.7    -1.0   0.813   0.2   0.0   0.0  37.4  38.3   0.0 115 115   0  28  26  20   0  270.6   6.4  -2.4  0.0  0.0  0.0  22.57     0.8565    0.002  12.6   1.5 100.0    2.88   249.7      -1.0000       0.0000
2018 03 13 18 10 25    -2.5    -0.2   0.812   0.2   0.0   0.0  37.4  43.4   0.0 116 126   0  29  25  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  22.76     0.8553    0.003  12.4   1.5 100.0    2.51   265.4      -1.0000       0.0000
2018 03 13 18 20 24    -3.2     0.3   0.811   0.2   0.0   0.0  35.7  43.9   0.0 112 128   0  29  26  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  23.07     0.8545    0.003  12.4   1.5  99.5    3.21   275.4      -1.0000       0.0000
2018 03 13 18 30 25    -5.7    -0.1   0.812   0.2   0.0   0.0  37.4  44.7   0.0 115 130   0  28  26  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  23.13     0.8557    0.002  12.4   1.5  99.5    5.70   269.0      -1.0000       0.0000
2018 03 13 18 40 24    -6.1    -0.2   0.815   0.2   0.0   0.0  36.1  43.4   0.0 113 128   0  29  27  20   0  270.3   6.4  -2.4  0.0  0.0  0.0  23.40     0.8601    0.003  12.4   1.5  99.5    6.10   268.1      -1.0000       0.0000
2018 03 13 18 50 25    -7.5    -0.3   0.814   0.2   0.0   0.0  42.1  42.6   0.0 126 125   0  28  26  20   0  270.4   6.4  -2.4  0.0  0.0  0.0  23.65     0.8573    0.003  12.4   1.5  99.5    7.51   267.7      -1.0000       0.0000
2018 03 13 19 00 24    -5.8    -0.4  -1.000   0.2   0.0   0.0  40.9  43.9   0.0 124 128   0  29  26  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  23.31     0.8501    0.002  12.4   1.5  99.5    5.81   266.1      -1.0000       0.0000
2018 03 13 19 10 24    -7.9    -0.5   0.807   0.2   0.0   0.0  40.9  45.6   0.0 124 131   0  29  25  20   0  270.4   6.4  -2.4  0.0  0.0  0.0  22.99     0.8517    0.003  12.4   1.5  99.5    7.92   266.4      -1.0000       0.0000
2018 03 13 19 20 25    -8.9     0.2   0.810   0.2   0.0   0.0  44.3  44.7   0.0 131 130   0  28  26  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  23.22     0.8505    0.002  12.4   1.5  99.5    8.90   271.3      -1.0000       0.0000
2018 03 13 19 30 24    -7.7     0.5   0.810   0.2   0.0   0.0  42.6  42.1   0.0 127 124   0  28  26  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  23.06     0.8521    0.003  12.4   1.5  99.5    7.72   273.7      -1.0000       0.0000
2018 03 13 19 40 24    -7.6     0.6   0.804   0.2   0.0   0.0  41.7  42.6   0.0 125 125   0  28  26  21   0  270.4   6.4  -2.4  0.0  0.0  0.0  22.64     0.8477    0.003  12.4   1.5 100.0    7.62   274.5      -1.0000       0.0000
2018 03 13 19 50 25    -9.9     0.3   0.805   0.2   0.0   0.0  43.9  42.6   0.0 130 126   0  28  27  21   0  270.5   6.4  -2.4  0.0  0.0  0.0  22.89     0.8529    0.003  12.4   1.5  99.5    9.90   271.7      -1.0000       0.0000
2018 03 13 20 00 24    -9.5     0.0   0.801   0.2   0.0   0.0  43.9  43.4   0.0 130 128   0  28  27  20   0  270.5   6.4  -2.4  0.0  0.0  0.0  22.82     0.8505    0.002  12.4   1.5 100.0    9.50   270.0      -1.0000       0.0000
2018 03 13 20 10 24    -9.1     0.3   0.799   0.2   0.0   0.0  42.1  43.4   0.0 126 127   0  28  26  20   0  270.6   6.4  -2.4  0.0  0.0  0.0  22.77     0.8481    0.003  12.4   1.5 100.0    9.10   271.9      -1.0000       0.0000
2018 03 13 20 20 24    -9.2     0.0   0.793   0.2   0.0   0.0  40.9  42.1   0.0 123 125   0  28  27  21   0  270.2   6.4  -2.4  0.0  0.0  0.0  22.75     0.8461    0.003  12.4   1.5 100.0    9.20   270.0      -1.0000       0.0000
2018 03 13 20 30 24    -9.8    -0.3   0.785   0.2   0.0   0.0  39.1  40.4   0.0 119 121   0  28  27  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  22.72     0.8413    0.003  12.4   1.5 100.0    9.80   268.2      -1.0000       0.0000
2018 03 13 20 40 24   -10.6    -0.3   0.780   0.2   0.0   0.0  41.3  40.9   0.0 124 121   0  28  26  19   0  270.6   6.4  -2.4  0.0  0.0  0.0  22.45     0.8353    0.003  12.4   1.5 100.0   10.60   268.4      -1.0000       0.0000
2018 03 13 20 50 25   -10.1     0.3  -1.000   0.2   0.0   0.0  42.6  40.4   0.0 127 119   0  28  25  20   0  270.7   6.4  -2.4  0.0  0.0  0.0  22.35     0.8314    0.002  12.4   1.5 100.0   10.10   271.7      -1.0000       0.0000
2018 03 13 21 00 24   -11.1     0.1   0.771   0.2   0.0   0.0  41.7  40.4   0.0 125 120   0  28  26  20   0  270.2   6.4  -2.4  0.0  0.0  0.0  22.41     0.8274    0.003  12.4   1.5 100.0   11.10   270.5      -1.0000       0.0000
2018 03 13 21 10 24   -10.8     0.2   0.765   0.2   0.0   0.0  42.6  42.1   0.0 127 124   0  28  26  20   0  270.8   6.4  -2.4  0.0  0.0  0.0  22.32     0.8190    0.002  12.4   1.5 100.0   10.80   271.1      -1.0000       0.0000
2018 03 13 21 20 23   -11.5     0.0   0.757   0.2   0.0   0.0  42.1  42.1   0.0 126 124   0  28  26  20   0  270.6   6.4  -2.4  0.0  0.0  0.0  22.24     0.8142    0.003  12.4   1.5 100.0   11.50   270.0      -1.0000       0.0000
