Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 09 03 15 45 53    83.4     5.3   2.526   0.2   0.0   0.0  34.8  36.1   0.0 112 112   0  31  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.19     2.6571    0.004  13.4   1.5 100.0   83.57    86.4      -1.0000       0.0000
2019 09 03 16 00 53    82.4     5.4   2.518   0.2   0.0   0.0  34.8  36.1   0.0 112 112   0  31  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.19     2.6479    0.004  13.4   1.5 100.0   82.58    86.3      -1.0000       0.0000
2019 09 03 16 15 53    81.5     5.4   2.511   0.2   0.0   0.0  34.8  36.1   0.0 112 112   0  31  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.20     2.6408    0.004  13.4   1.5 100.0   81.68    86.2      -1.0000       0.0000
2019 09 03 16 30 53    80.9     6.0   2.498   0.2   0.0   0.0  34.8  36.1   0.0 112 112   0  31  28  21   0  264.4  -0.4  -1.6  0.0  0.0  0.0  15.21     2.6336    0.004  13.4   1.5 100.0   81.12    85.8      -1.0000       0.0000
2019 09 03 16 45 53    81.2     5.5   2.497   0.2   0.0   0.0  34.4  35.3   0.0 111 111   0  31  29  22   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.23     2.6312    0.004  13.4   1.5 100.0   81.39    86.1      -1.0000       0.0000
2019 09 03 17 00 53    80.3     5.7   2.491   0.2   0.0   0.0  34.8  35.7   0.0 111 111   0  30  28  21   0  264.4  -0.4  -1.6  0.0  0.0  0.0  15.25     2.6240    0.004  13.4   1.5 100.0   80.50    85.9      -1.0000       0.0000
2019 09 03 17 15 53    80.8     5.4   2.486   0.2   0.0   0.0  34.0  35.7   0.0 110 111   0  31  28  22   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.25     2.6165    0.004  13.0   1.5 100.0   80.98    86.2      -1.0000       0.0000
2019 09 03 17 30 53    79.4     5.8   2.480   0.2   0.0   0.0  34.0  34.8   0.0 109 109   0  30  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.25     2.6065    0.004  12.4   1.5 100.0   79.61    85.8      -1.0000       0.0000
2019 09 03 17 45 53    78.5     5.8   2.459   0.2   0.0   0.0  34.0  35.3   0.0 109 110   0  30  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.25     2.5929    0.004  12.4   1.5 100.0   78.71    85.8      -1.0000       0.0000
2019 09 03 18 00 53    77.7     5.5   2.450   0.2   0.0   0.0  34.0  34.8   0.0 109 109   0  30  28  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  15.25     2.5794    0.005  12.2   1.5 100.0   77.89    86.0      -1.0000       0.0000
2019 09 03 18 15 53    77.8     5.5   2.445   0.2   0.0   0.0  33.5  34.4   0.0 108 108   0  30  28  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.26     2.5770    0.004  12.2   1.5 100.0   77.99    86.0      -1.0000       0.0000
2019 09 03 18 30 53    78.1     5.5   2.432   0.2   0.0   0.0  33.1  34.0   0.0 107 107   0  30  28  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  15.27     2.5722    0.004  12.2   1.5 100.0   78.29    86.0      -1.0000       0.0000
2019 09 03 18 45 53    77.0     5.0   2.423   0.2   0.0   0.0  33.1  33.5   0.0 107 107   0  30  29  21   0  264.3  -0.4  -1.6  0.0  0.0  0.0  15.29     2.5635    0.003  12.2   1.5 100.0   77.16    86.3      -1.0000       0.0000
2019 09 03 19 00 53    75.6     5.5   2.418   0.2   0.0   0.0  33.1  34.0   0.0 107 107   0  30  28  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  15.30     2.5555    0.004  12.2   1.5 100.0   75.80    85.8      -1.0000       0.0000
