Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 08 02 14 15 25    83.5     6.2   2.307   0.2   0.0   0.0  38.7  40.4   0.0 121 123   0  31  29  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.22     2.4351    0.004  13.4   1.5  99.5   83.73    85.8      -1.0000       0.0000
2019 08 02 14 30 25    83.6     5.8   2.301   0.2   0.0   0.0  39.1  40.4   0.0 122 123   0  31  29  22   0  264.1  -0.4  -1.2  0.0  0.0  0.0  13.22     2.4240    0.005  13.4   1.5  99.5   83.80    86.0      -1.0000       0.0000
2019 08 02 14 45 25    80.9     5.8   2.285   0.2   0.0   0.0  38.7  40.4   0.0 121 122   0  31  28  22   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.23     2.4100    0.004  13.2   1.5  99.5   81.11    85.9      -1.0000       0.0000
2019 08 02 15 00 25    78.7     5.9   2.277   0.2   0.0   0.0  39.1  40.9   0.0 122 123   0  31  28  21   0  264.1  -0.4  -1.6  0.0  0.0  0.0  13.25     2.4025    0.004  13.2   1.5  99.5   78.92    85.7      -1.0000       0.0000
2019 08 02 15 15 25    80.8     5.8   2.279   0.2   0.0   0.0  39.6  41.7   0.0 123 125   0  31  28  22   0  264.3  -0.4  -1.6  0.0  0.0  0.0  13.27     2.4068    0.004  13.2   1.5  99.5   81.01    85.9      -1.0000       0.0000
2019 08 02 15 30 25    80.1     5.5   2.280   0.2   0.0   0.0  39.1  40.9   0.0 123 124   0  32  29  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.29     2.4088    0.005  13.2   1.5  99.5   80.29    86.1      -1.0000       0.0000
2019 08 02 15 45 25    83.7     5.8   2.300   0.2   0.0   0.0  39.6  41.3   0.0 123 124   0  31  28  22   0  264.1  -0.4  -1.6  0.0  0.0  0.0  13.30     2.4308    0.004  13.2   1.5  99.5   83.90    86.0      -1.0000       0.0000
2019 08 02 16 00 25    83.4     5.6   2.306   0.2   0.0   0.0  39.1  40.4   0.0 122 123   0  31  29  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.31     2.4351    0.004  13.2   1.5  99.5   83.59    86.2      -1.0000       0.0000
2019 08 02 16 15 25    82.9     5.8   2.317   0.2   0.0   0.0  39.1  40.4   0.0 122 122   0  31  28  21   0  264.2  -0.4  -1.2  0.0  0.0  0.0  13.32     2.4455    0.004  13.2   1.5  99.5   83.10    86.0      -1.0000       0.0000
2019 08 02 16 30 25    83.0     5.6   2.316   0.2   0.0   0.0  39.6  40.9   0.0 122 123   0  30  28  22   0  264.2  -0.4  -1.2  0.0  0.0  0.0  13.32     2.4483    0.004  13.2   1.5  99.5   83.19    86.1      -1.0000       0.0000
2019 08 02 16 45 25    84.7     5.9   2.322   0.2   0.0   0.0  39.6  40.9   0.0 123 124   0  31  29  22   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.33     2.4582    0.004  13.2   1.5  99.5   84.91    86.0      -1.0000       0.0000
2019 08 02 17 00 25    84.0     6.1   2.327   0.2   0.0   0.0  38.7  40.0   0.0 121 122   0  31  29  21   0  264.1  -0.4  -1.2  0.0  0.0  0.0  13.33     2.4638    0.005  13.2   1.5  99.5   84.22    85.8      -1.0000       0.0000
2019 08 02 17 15 25    84.4     5.9   2.336   0.2   0.0   0.0  37.8  39.6   0.0 120 121   0  32  29  21   0  264.1  -0.4  -1.6  0.0  0.0  0.0  13.32     2.4682    0.005  12.6   1.5  99.5   84.61    86.0      -1.0000       0.0000
2019 08 02 17 30 25    84.2     5.9   2.335   0.2   0.0   0.0  37.8  39.1   0.0 119 120   0  31  29  21   0  264.2  -0.4  -1.6  0.0  0.0  0.0  13.32     2.4766    0.004  12.4   1.5  99.5   84.41    86.0      -1.0000       0.0000
