Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 11 06 12 28 43    97.2     6.0   3.754   0.2   0.0   0.0  36.5  37.4   0.0 119 119   0  34  32  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.00     3.8334    0.006  13.2   1.5  99.5   97.39    86.5      -1.0000       0.0000
2019 11 06 12 43 43    96.8     6.3   3.756   0.2   0.0   0.0  36.1  37.0   0.0 119 120   0  35  34  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.03     3.8330    0.005  13.2   1.5  99.5   97.00    86.3      -1.0000       0.0000
2019 11 06 12 58 43    96.9     6.5   3.754   0.2   0.0   0.0  36.5  37.0   0.0 119 119   0  34  33  21   0  264.1  -0.4  -2.0  0.0  0.0  0.0  21.08     3.8338    0.005  13.2   1.5  99.5   97.12    86.2      -1.0000       0.0000
2019 11 06 13 13 43    95.9     6.5   3.753   0.2   0.0   0.0  37.0  37.0   0.0 119 120   0  33  34  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.12     3.8306    0.006  13.2   1.5  99.5   96.12    86.1      -1.0000       0.0000
2019 11 06 13 28 43    95.4     6.6   3.752   0.2   0.0   0.0  37.0  37.8   0.0 120 121   0  34  33  20   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.16     3.8258    0.004  13.2   1.5  99.5   95.63    86.0      -1.0000       0.0000
2019 11 06 13 43 43    94.9     6.5   3.749   0.2   0.0   0.0  37.4  38.3   0.0 121 122   0  34  33  20   0  264.1  -0.4  -2.0  0.0  0.0  0.0  21.21     3.8242    0.005  13.2   1.5  99.5   95.12    86.1      -1.0000       0.0000
2019 11 06 13 58 43    93.5     6.1   3.748   0.2   0.0   0.0  37.8  38.7   0.0 121 121   0  33  31  20   0  264.1  -0.4  -2.0  0.0  0.0  0.0  21.25     3.8194    0.006  13.2   1.5  99.5   93.70    86.3      -1.0000       0.0000
2019 11 06 14 13 43    93.0     6.3   3.745   0.2   0.0   0.0  37.4  38.7   0.0 121 122   0  34  32  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.29     3.8154    0.005  13.2   1.5  99.5   93.21    86.1      -1.0000       0.0000
2019 11 06 14 28 43    94.0     6.1   3.744   0.2   0.0   0.0  37.4  37.4   0.0 120 120   0  33  33  21   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.33     3.8130    0.004  13.2   1.5  99.5   94.20    86.3      -1.0000       0.0000
2019 11 06 14 43 43    93.0     6.3   3.741   0.2   0.0   0.0  37.4  37.4   0.0 120 120   0  33  33  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.36     3.8031    0.005  13.2   1.5  99.5   93.21    86.1      -1.0000       0.0000
2019 11 06 14 58 43    92.1     6.2   3.740   0.2   0.0   0.0  37.4  38.3   0.0 120 120   0  33  31  20   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.39     3.8019    0.004  13.2   1.5  99.5   92.31    86.1      -1.0000       0.0000
2019 11 06 15 13 43    92.1     6.0   3.739   0.2   0.0   0.0  38.3  39.1   0.0 122 123   0  33  32  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.43     3.7995    0.004  13.2   1.5  99.5   92.30    86.3      -1.0000       0.0000
2019 11 06 15 28 43    91.4     6.1   3.738   0.2   0.0   0.0  38.3  38.7   0.0 121 121   0  32  31  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.46     3.7963    0.005  13.2   1.5  99.5   91.60    86.2      -1.0000       0.0000
2019 11 06 15 43 43    92.5     6.1   3.735   0.2   0.0   0.0  37.8  38.3   0.0 120 121   0  32  32  20   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.50     3.7919    0.006  13.0   1.5  99.5   92.70    86.2      -1.0000       0.0000
2019 11 06 15 58 43    91.4     5.7   3.735   0.2   0.0   0.0  38.3  39.1   0.0 121 122   0  32  31  21   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.53     3.7935    0.006  13.0   1.5 100.0   91.58    86.4      -1.0000       0.0000
2019 11 06 16 13 43    91.6     5.6   3.735   0.2   0.0   0.0  38.3  38.7   0.0 121 121   0  32  31  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.56     3.7931    0.005  13.0   1.5 100.0   91.77    86.5      -1.0000       0.0000
2019 11 06 16 28 43    91.8     5.8   3.735   0.2   0.0   0.0  38.3  39.6   0.0 121 123   0  32  31  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.58     3.7907    0.005  13.2   1.5 100.0   91.98    86.4      -1.0000       0.0000
2019 11 06 16 43 43    90.8     5.5   3.732   0.2   0.0   0.0  37.4  38.7   0.0 120 121   0  33  31  20   0  264.1  -0.4  -2.0  0.0  0.0  0.0  21.58     3.7879    0.005  13.2   1.5 100.0   90.97    86.5      -1.0000       0.0000
2019 11 06 16 58 43    89.5     5.4   3.729   0.2   0.0   0.0  37.4  39.1   0.0 120 121   0  33  30  20   0  264.1   0.0  -2.0  0.0  0.0  0.0  21.60     3.7899    0.006  13.2   1.5 100.0   89.66    86.5      -1.0000       0.0000
2019 11 06 17 13 43    88.1     5.3   3.726   0.2   0.0   0.0  37.8  39.1   0.0 120 121   0  32  30  20   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.61     3.7887    0.005  13.2   1.5 100.0   88.26    86.6      -1.0000       0.0000
2019 11 06 17 28 43    87.2     5.5   3.723   0.2   0.0   0.0  37.0  38.3   0.0 118 119   0  32  30  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.61     3.7848    0.004  12.4   1.5 100.0   87.37    86.4      -1.0000       0.0000
2019 11 06 17 43 43    85.6     5.8   3.720   0.2   0.0   0.0  36.5  37.4   0.0 117 119   0  32  32  21   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.61     3.7832    0.004  12.6   1.5 100.0   85.80    86.1      -1.0000       0.0000
2019 11 06 17 58 43    85.5     5.4   3.719   0.2   0.0   0.0  36.5  37.4   0.0 116 117   0  31  30  20   0  264.2  -0.4  -2.0  0.0  0.0  0.0  21.61     3.7812    0.004  12.4   1.5 100.0   85.67    86.4      -1.0000       0.0000
2019 11 06 18 13 43    84.8     5.5   3.717   0.2   0.0   0.0  37.0  37.8   0.0 117 118   0  31  30  21   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.62     3.7772    0.004  12.4   1.5 100.0   84.98    86.3      -1.0000       0.0000
2019 11 06 18 28 43    84.4     6.2   3.715   0.2   0.0   0.0  36.5  37.8   0.0 117 118   0  32  30  20   0  264.3  -0.4  -2.0  0.0  0.0  0.0  21.63     3.7740    0.004  12.4   1.5 100.0   84.63    85.8      -1.0000       0.0000
2019 11 06 18 43 43    82.3     5.9   3.711   0.2   0.0   0.0  37.0  37.8   0.0 118 118   0  32  30  21   0  264.4  -0.4  -2.0  0.0  0.0  0.0  21.64     3.7708    0.004  12.2   1.5 100.0   82.51    85.9      -1.0000       0.0000
2019 11 06 18 58 43    81.3     5.2   3.710   0.2   0.0   0.0  37.8  38.3   0.0 118 119   0  30  30  20   0  264.4  -0.4  -2.0  0.0  0.0  0.0  21.63     3.7680    0.004  12.2   1.5 100.0   81.47    86.3      -1.0000       0.0000
2019 11 06 19 13 43    82.4     5.7   3.707   0.2   0.0   0.0  37.4  37.8   0.0 117 118   0  30  30  20   0  264.4  -0.4  -2.0  0.0  0.0  0.0  21.62     3.7668    0.004  12.2   1.5 100.0   82.60    86.0      -1.0000       0.0000
