Serial Number: 4602

Heading		Pitch		Roll
53.784942	0.055954	-0.797374
52.711815	0.000000	-0.279779
50.031602	0.171366	-1.259116
50.543300	0.055953	-1.255548
49.966160	0.055954	-1.024716
49.319423	0.000000	-0.395185
49.736339	0.000000	-0.737928
48.114502	0.510591	-1.252079
48.466934	0.629500	-1.493453
49.900633	0.517583	-1.091172
39.680646	-0.283268	-0.451133
47.843523	0.167866	-0.339230
47.343618	0.339225	-0.965256
43.607583	0.283271	-1.594908
41.243597	0.055956	-1.423530
44.395633	0.227313	-1.024708
41.122792	0.111908	-0.514084
43.688653	-0.055954	-0.514085
40.819031	0.000000	-0.965273
39.233207	0.510591	-1.252079
38.693671	0.797390	-1.371038
40.400361	0.570039	-1.080673
41.464368	0.055955	-0.737928
40.418729	0.339232	-0.622517
36.504811	0.454647	-0.797398
37.899559	0.517578	-0.919778
30.134869	0.171366	-1.262613
36.017676	0.055954	-1.360514
34.908159	0.339235	-1.528478
33.363979	0.507094	-1.077187
32.301512	0.454631	-0.685453
26.817535	0.111911	-0.342728
31.167335	0.171364	-0.685471
31.634560	0.741428	-1.255597
31.715607	0.741429	-1.538958
31.335604	0.570039	-1.255563
24.316752	0.283271	-0.968758
28.133977	0.283277	-0.622520
29.050459	0.339228	-0.678468
24.547422	0.283278	-1.077216
25.770339	0.566563	-1.591451
25.036056	0.514087	-1.542426
25.338138	-0.111908	-1.028211
23.020084	0.167862	-0.510586
21.834961	0.283270	-0.741416
21.523421	0.342730	-1.084204
21.082553	0.454637	-1.084189
21.311943	0.741442	-1.024755
14.009453	1.024722	-1.252082
19.584944	0.849865	-1.304591
18.879343	0.339233	-1.252107
19.134318	0.741399	-0.797357
16.304422	0.800891	-0.800891
16.591358	1.203078	-0.972230
15.505937	1.360523	-1.077189
14.571729	1.587946	-1.077210
10.788035	1.423511	-1.136668
12.347985	1.710395	-1.084203
12.492803	2.487212	-1.329013
10.410451	0.793896	-1.024743
10.255069	1.140170	-0.626015
9.412288	0.916321	-1.259115
7.798982	1.192594	-1.587882
9.210346	1.483003	-1.196149
8.338396	1.304527	-1.021204
7.015707	0.626003	-1.196113
6.342360	0.737912	-0.737912
5.783782	0.853360	-1.311582
3.453404	1.433979	-1.608898
4.313763	1.185653	-1.353563
4.591354	0.451149	-1.360555
5.171805	1.028215	-1.259073
3.853328	1.437518	-1.091206
3.529004	0.797379	-1.080688
1.456742	0.451142	-1.073700
0.820568	0.283273	-1.133161
0.515843	1.024728	-1.650898
1.595247	1.783800	-1.783800
359.818063	1.154176	-1.038745
0.351053	0.912801	-0.741422
359.033808	0.451142	-1.245098
359.139423	0.000000	-1.402468
357.557810	0.905813	-1.584435
358.520659	1.147129	-1.608883
358.181066	0.000000	-0.744922
356.352646	0.458143	-0.804392
357.526809	0.804384	-1.035230
355.768311	0.454643	-2.168792
356.757771	0.223822	-1.573940
352.240685	0.507096	-1.528444
356.001488	0.339218	-1.024698
352.627808	1.325542	-0.923290
353.196933	1.608948	-0.804395
351.693376	1.203108	-1.087679
350.552577	0.905782	-1.528407
351.494748	2.042762	-1.133147
349.763665	2.459332	-1.084217
349.840764	1.881767	-1.423458
347.810466	1.021204	-1.304527
349.688903	0.000000	-2.385798
348.528903	1.601947	-1.374549
348.629856	1.643911	-0.793890
342.958819	2.448798	-0.339232
346.151595	1.650933	-1.308087
344.890798	1.189105	-2.210726
344.636365	1.080706	-2.221292
346.330641	2.228259	-1.426993
344.248319	2.238755	-0.629502
343.321645	2.186201	-1.266043
342.101425	1.888761	-2.004231
343.131038	0.846321	-1.808284
343.006786	1.769817	-1.997252
344.171095	2.511832	-0.968785
340.642701	1.496985	-1.496985
343.313618	1.717322	-1.489923
338.628336	1.993758	-1.650867
342.329852	0.916321	-1.545975
341.017417	0.335730	-1.297560
340.278085	0.737935	-1.531967
340.415855	1.416464	-1.531906
338.670877	1.147119	-1.203084
339.997541	0.055953	-1.245060
